student_id,province,region_group,user_type,staple_tags,taste_tags,food_keywords,service_tags,normalized_staple_tags,normalized_taste_tags,normalized_food_tags,normalized_service_tags,preference_tags,budget_min,budget_max,waiting_tolerance_minutes,breakfast_arrival_minute,lunch_arrival_minute,dinner_arrival_minute
BJTU2025-BJ-085,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,14,26,10,48,42,45
BJTU2025-BJ-086,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,10,24,15,47,30,38
BJTU2025-BJ-087,北京,华北/京津冀,BUDGET_SENSITIVE,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,9,16,17,43,55,44
BJTU2025-BJ-088,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,12,25,8,35,60,59
BJTU2025-BJ-089,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,10,21,10,44,40,45
BJTU2025-BJ-090,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,10,24,13,40,37,28
BJTU2025-BJ-091,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,14,27,13,36,31,47
BJTU2025-BJ-092,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,13,26,10,36,39,48
BJTU2025-BJ-093,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,14,24,13,38,61,35
BJTU2025-BJ-094,北京,华北/京津冀,BUDGET_SENSITIVE,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,10,17,15,39,55,45
BJTU2025-BJ-095,北京,华北/京津冀,BUDGET_SENSITIVE,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,10,19,12,49,43,19
BJTU2025-BJ-096,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,9,19,16,29,33,47
BJTU2025-BJ-097,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,14,27,14,36,47,54
BJTU2025-BJ-098,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,10,21,15,46,30,28
BJTU2025-BJ-099,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,13,26,8,27,38,40
BJTU2025-BJ-100,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,14,25,12,53,36,85
BJTU2025-BJ-101,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,14,28,10,9,50,37
BJTU2025-BJ-102,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,11,20,10,42,49,41
BJTU2025-BJ-103,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,9,18,10,35,14,33
BJTU2025-BJ-104,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,14,24,11,48,47,29
BJTU2025-BJ-105,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,13,23,13,46,48,53
BJTU2025-BJ-106,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,10,21,10,39,33,45
BJTU2025-BJ-107,北京,华北/京津冀,HURRY,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,16,32,5,27,34,39
BJTU2025-BJ-108,北京,华北/京津冀,HURRY,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,12,21,5,38,39,65
BJTU2025-BJ-109,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,10,22,13,49,40,54
BJTU2025-BJ-110,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,9,20,8,40,66,31
BJTU2025-BJ-111,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,12,21,13,28,41,54
BJTU2025-BJ-112,北京,华北/京津冀,HURRY,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,15,25,5,53,33,36
BJTU2025-BJ-113,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,14,25,10,35,36,48
BJTU2025-BJ-114,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,10,21,9,42,48,49
BJTU2025-BJ-115,北京,华北/京津冀,BUDGET_SENSITIVE,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,7,13,10,18,58,40
BJTU2025-BJ-116,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,14,25,16,46,61,64
BJTU2025-BJ-117,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,11,21,11,28,47,68
BJTU2025-BJ-118,北京,华北/京津冀,BUDGET_SENSITIVE,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,10,18,15,47,44,24
BJTU2025-BJ-119,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,10,23,10,46,58,35
BJTU2025-BJ-120,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,11,22,13,53,37,32
BJTU2025-BJ-121,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,12,21,11,32,64,42
BJTU2025-BJ-122,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,12,21,14,23,36,50
BJTU2025-BJ-123,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,10,20,8,43,29,38
BJTU2025-BJ-124,北京,华北/京津冀,HURRY,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,14,26,8,42,25,46
BJTU2025-BJ-125,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,14,24,13,21,53,34
BJTU2025-BJ-126,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,12,23,10,39,53,44
BJTU2025-BJ-127,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,11,21,12,33,35,43
BJTU2025-BJ-128,北京,华北/京津冀,BUDGET_SENSITIVE,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,8,14,15,24,30,22
BJTU2025-BJ-129,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,14,27,12,0,41,41
BJTU2025-BJ-130,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,14,26,9,34,43,58
BJTU2025-BJ-131,北京,华北/京津冀,HURRY,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,17,26,4,23,27,53
BJTU2025-BJ-132,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,14,26,14,35,49,71
BJTU2025-BJ-133,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,13,22,14,39,37,53
BJTU2025-BJ-134,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,13,26,10,26,41,26
BJTU2025-BJ-135,北京,华北/京津冀,HURRY,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,17,29,5,44,34,39
BJTU2025-BJ-136,北京,华北/京津冀,BUDGET_SENSITIVE,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,9,18,14,33,32,53
BJTU2025-BJ-137,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,12,26,10,40,28,39
BJTU2025-BJ-138,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,9,20,15,13,23,47
BJTU2025-BJ-139,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,12,21,16,21,45,54
BJTU2025-BJ-140,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,14,28,10,42,30,25
BJTU2025-BJ-141,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,9,21,9,48,47,48
BJTU2025-BJ-142,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,11,23,16,38,40,44
BJTU2025-BJ-143,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,14,23,16,29,46,86
BJTU2025-BJ-144,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,11,21,16,24,42,38
BJTU2025-BJ-145,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,10,21,15,44,46,24
BJTU2025-BJ-146,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,12,23,11,30,46,42
BJTU2025-BJ-147,北京,华北/京津冀,HURRY,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,18,28,5,27,20,43
BJTU2025-BJ-148,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,13,25,9,51,54,54
BJTU2025-BJ-149,北京,华北/京津冀,HURRY,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,16,28,8,46,53,63
BJTU2025-BJ-150,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,10,19,9,60,32,65
BJTU2025-BJ-151,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,13,26,16,19,41,37
BJTU2025-BJ-152,北京,华北/京津冀,HURRY,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,18,31,7,31,47,53
BJTU2025-BJ-153,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,12,23,15,26,38,39
BJTU2025-BJ-154,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,14,23,10,54,29,52
BJTU2025-BJ-155,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,10,20,8,45,75,51
BJTU2025-BJ-156,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,11,25,8,36,42,27
BJTU2025-BJ-157,北京,华北/京津冀,HURRY,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,16,31,7,44,40,61
BJTU2025-BJ-158,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,14,23,12,31,42,30
BJTU2025-BJ-159,北京,华北/京津冀,HURRY,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,18,29,5,44,40,58
BJTU2025-BJ-160,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,13,23,9,44,34,36
BJTU2025-BJ-161,北京,华北/京津冀,HURRY,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,17,30,5,29,40,56
BJTU2025-BJ-162,北京,华北/京津冀,BUDGET_SENSITIVE,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,9,17,17,37,53,46
BJTU2025-BJ-163,北京,华北/京津冀,STUDENT,面食|米饭,咸鲜|酱香,面食|涮肉|酱香小吃,面食窗口|咸鲜家常菜,面食|米饭,咸鲜|家常,面食|牛羊肉|家常|快餐,面食|咸鲜|家常,面食|米饭|咸鲜|家常|牛羊肉|快餐,9,20,15,27,35,43
